,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
14947,-116.98,32.73,16.0,952,143,530,143,5,175300,<1H OCEAN
14948,-116.98,32.72,4.0,1078,158,571,184,4,223300,<1H OCEAN
14949,-116.97,32.74,14.0,7410,1344,3597,1274,4,176100,<1H OCEAN
14950,-116.95,32.74,7.0,2722,578,1429,574,3,141700,<1H OCEAN
14951,-116.96,32.71,18.0,2413,533,1129,551,2,155000,<1H OCEAN
14952,-116.95,32.73,17.0,1635,272,960,279,5,157100,<1H OCEAN
14953,-116.97,32.76,26.0,2460,313,838,299,5,270700,<1H OCEAN
14954,-116.98,32.75,25.0,4137,662,1905,630,4,214000,<1H OCEAN
14955,-116.97,32.75,28.0,3519,583,1720,590,4,186900,<1H OCEAN
14956,-116.98,32.75,18.0,1519,369,802,347,2,170800,<1H OCEAN
14957,-116.97,32.76,33.0,3071,466,1348,513,6,228900,<1H OCEAN
14958,-116.95,32.76,13.0,5543,857,2074,737,4,266200,<1H OCEAN
14959,-116.94,32.75,4.0,14934,2479,6945,2418,5,229700,<1H OCEAN
14960,-116.92,32.76,9.0,1859,307,947,304,5,181300,<1H OCEAN
14961,-116.92,32.76,7.0,1659,237,862,242,5,249400,<1H OCEAN
14962,-116.91,32.75,5.0,8710,1614,4372,1527,4,240900,<1H OCEAN
14963,-117.0,32.76,31.0,1989,280,805,301,6,189100,<1H OCEAN
14964,-116.99,32.76,21.0,3833,595,1645,589,4,273500,<1H OCEAN
14965,-116.99,32.74,18.0,3341,611,1952,602,3,215300,<1H OCEAN
14966,-117.0,32.74,17.0,2357,599,1423,510,1,118800,<1H OCEAN
14967,-116.99,32.73,30.0,1856,339,1103,379,4,153800,<1H OCEAN
14968,-117.01,32.75,26.0,4038,706,2065,687,3,178100,<1H OCEAN
14969,-117.01,32.75,34.0,2105,340,973,357,4,152500,<1H OCEAN
14971,-117.01,32.73,22.0,2526,530,1556,529,2,120800,NEAR OCEAN
14972,-117.0,32.73,17.0,6050,1143,3424,1131,3,127600,<1H OCEAN
14973,-117.0,32.72,10.0,3817,943,2352,875,2,143200,NEAR OCEAN
14974,-117.01,32.72,12.0,2914,734,2104,703,2,132300,NEAR OCEAN
14975,-116.99,32.7,15.0,3660,622,2629,612,4,150100,NEAR OCEAN
14976,-117.0,32.7,23.0,2785,468,1456,449,4,131000,NEAR OCEAN
14977,-116.98,32.71,18.0,2355,444,1277,433,3,121400,<1H OCEAN
14978,-116.99,32.71,21.0,3049,582,2355,585,3,113800,NEAR OCEAN
14979,-117.0,32.71,22.0,2263,441,1395,416,3,123500,NEAR OCEAN
14980,-117.01,32.71,20.0,3506,692,1977,668,2,129100,NEAR OCEAN
14981,-116.99,32.72,15.0,825,130,334,131,4,169500,<1H OCEAN
14982,-116.99,32.72,14.0,1771,301,1046,284,4,143300,<1H OCEAN
14983,-116.99,32.72,13.0,1330,216,719,215,3,149600,<1H OCEAN
14984,-116.99,32.72,11.0,1112,164,441,174,4,169500,<1H OCEAN
14985,-117.02,32.74,30.0,4205,772,2012,734,3,144700,NEAR OCEAN
14987,-117.03,32.73,32.0,1750,333,997,335,3,154400,NEAR OCEAN
14988,-117.03,32.74,37.0,821,150,404,135,3,130400,NEAR OCEAN
14989,-117.02,32.73,22.0,5201,865,3280,817,4,141400,NEAR OCEAN
14990,-117.02,32.72,36.0,2030,369,1142,357,3,126900,NEAR OCEAN
14991,-117.03,32.73,38.0,3174,606,1557,619,3,123600,NEAR OCEAN
14992,-117.03,32.72,38.0,886,176,505,188,3,125400,NEAR OCEAN
14993,-117.03,32.72,37.0,2192,455,1515,446,3,120600,NEAR OCEAN
14994,-117.04,32.72,24.0,5474,955,3020,904,4,137000,NEAR OCEAN
14995,-117.04,32.73,36.0,2084,400,1097,398,3,130700,NEAR OCEAN
14996,-117.04,32.73,25.0,1375,267,1032,278,3,125400,NEAR OCEAN
14997,-117.05,32.72,35.0,3669,617,1694,585,3,133900,NEAR OCEAN
14998,-117.05,32.73,27.0,3184,588,1763,571,3,133900,NEAR OCEAN
14999,-117.03,32.74,35.0,1878,454,991,409,2,129700,NEAR OCEAN
15000,-117.04,32.74,33.0,3880,770,2288,805,3,140700,NEAR OCEAN
15001,-117.02,32.74,12.0,3301,963,2000,879,1,119200,NEAR OCEAN
15002,-117.04,32.74,5.0,2878,785,1727,758,1,132000,NEAR OCEAN
15003,-117.04,32.75,36.0,2297,418,1070,392,3,144000,NEAR OCEAN
15004,-117.05,32.75,29.0,2767,612,1437,587,2,142900,NEAR OCEAN
15005,-117.05,32.75,43.0,1718,344,826,336,2,133700,NEAR OCEAN
15006,-117.03,32.77,34.0,1796,428,918,424,2,161200,<1H OCEAN
15007,-117.02,32.76,15.0,1204,326,543,326,1,154200,<1H OCEAN
15008,-117.02,32.76,40.0,2523,488,976,470,3,185700,<1H OCEAN
15009,-117.02,32.75,33.0,3296,537,1345,556,5,217100,<1H OCEAN
15010,-117.03,32.75,24.0,7879,1655,3898,1534,3,187300,NEAR OCEAN
15011,-117.04,32.77,26.0,4263,1037,2199,1010,2,148900,<1H OCEAN
15012,-117.04,32.76,43.0,3171,665,1534,625,3,141400,NEAR OCEAN
15013,-117.05,32.76,37.0,4879,906,2076,871,3,154800,NEAR OCEAN
15014,-117.04,32.76,37.0,2979,557,1285,564,3,152200,NEAR OCEAN
15015,-117.04,32.77,16.0,7963,1881,3769,1804,2,144700,<1H OCEAN
15016,-117.03,32.77,19.0,4819,1492,2572,1336,2,118200,<1H OCEAN
15017,-117.05,32.78,37.0,1184,178,529,192,4,161700,<1H OCEAN
15018,-117.03,32.78,17.0,5481,1618,2957,1537,2,171300,<1H OCEAN
15019,-117.02,32.78,33.0,3481,708,1726,719,3,158200,<1H OCEAN
15020,-117.03,32.79,31.0,2366,383,1077,387,4,174400,<1H OCEAN
15021,-117.03,32.79,17.0,7352,1699,3331,1634,2,166300,<1H OCEAN
15022,-117.0,32.77,30.0,1802,401,776,386,2,173500,<1H OCEAN
15023,-117.01,32.76,22.0,3626,824,1800,769,2,189600,<1H OCEAN
15024,-117.01,32.76,34.0,3415,608,1464,593,4,223700,<1H OCEAN
15025,-117.01,32.77,24.0,2311,536,1005,525,2,185200,<1H OCEAN
15026,-117.01,32.77,34.0,3330,723,1592,656,2,164200,<1H OCEAN
15027,-117.01,32.77,43.0,841,192,496,207,3,149300,<1H OCEAN
15028,-117.01,32.79,31.0,3776,815,1886,799,3,155300,<1H OCEAN
15029,-117.01,32.78,20.0,2616,597,1532,579,2,235600,<1H OCEAN
15031,-117.02,32.79,36.0,2211,384,868,329,4,147900,<1H OCEAN
15032,-116.99,32.79,33.0,2420,393,1003,397,4,165100,<1H OCEAN
15033,-116.99,32.79,26.0,3623,703,1609,669,3,165800,<1H OCEAN
15034,-116.99,32.78,29.0,1114,163,385,154,5,222800,<1H OCEAN
15035,-117.0,32.79,31.0,3256,726,1595,706,3,155800,<1H OCEAN
15036,-116.99,32.77,35.0,2306,334,828,310,6,301600,<1H OCEAN
15037,-116.98,32.77,29.0,3558,447,1097,445,8,379600,<1H OCEAN
15038,-117.0,32.76,31.0,2545,373,956,342,4,226800,<1H OCEAN
15039,-117.0,32.77,35.0,2114,317,881,320,5,241400,<1H OCEAN
15040,-116.95,32.78,33.0,2432,443,1147,427,3,138100,<1H OCEAN
15041,-116.96,32.78,26.0,2807,630,1785,580,2,132800,<1H OCEAN
15042,-116.97,32.78,26.0,8902,1413,3941,1387,4,226900,<1H OCEAN
15043,-116.92,32.78,21.0,4192,752,2101,710,4,159100,<1H OCEAN
15044,-116.91,32.78,15.0,4058,511,1580,473,7,316400,<1H OCEAN
15045,-116.92,32.77,16.0,2770,406,1269,429,6,275000,<1H OCEAN
15046,-116.9,32.77,8.0,3600,492,1421,482,6,307100,<1H OCEAN
15047,-116.95,32.78,20.0,3425,448,1489,443,6,296400,<1H OCEAN
15048,-116.95,32.77,25.0,3308,421,1201,414,6,303400,<1H OCEAN
15049,-116.94,32.78,17.0,13559,2656,6990,2533,3,193200,<1H OCEAN
15050,-116.85,32.83,17.0,4234,770,2191,725,3,197600,<1H OCEAN
15051,-116.88,32.81,35.0,2926,562,1590,506,4,143200,<1H OCEAN
15052,-116.86,32.8,19.0,1747,291,848,290,4,187200,<1H OCEAN
15053,-116.83,32.83,6.0,3123,495,1513,480,5,167800,<1H OCEAN
15054,-116.83,32.81,18.0,2367,402,1021,395,4,210500,<1H OCEAN
15055,-116.92,32.79,24.0,4055,742,2123,744,4,142000,<1H OCEAN
15056,-116.93,32.79,23.0,5759,1258,3108,1202,3,140600,<1H OCEAN
15057,-116.91,32.8,32.0,1943,287,1081,292,5,208800,<1H OCEAN
15058,-116.9,32.79,21.0,3770,491,1410,446,6,294700,<1H OCEAN
15059,-116.94,32.8,21.0,7906,2292,4868,2117,1,109800,<1H OCEAN
15061,-116.95,32.79,19.0,11391,3093,7178,2905,2,123200,<1H OCEAN
15062,-116.96,32.8,16.0,3920,1094,2612,1023,1,120800,<1H OCEAN
15063,-116.96,32.79,19.0,3008,693,2341,689,2,123800,<1H OCEAN
15064,-116.96,32.79,35.0,1081,266,691,259,2,133700,<1H OCEAN
15065,-116.96,32.8,24.0,2493,693,1420,643,1,104200,<1H OCEAN
15066,-116.97,32.79,19.0,4108,1101,2971,1006,1,112500,<1H OCEAN
15067,-116.96,32.79,17.0,5236,1325,3308,1233,2,138800,<1H OCEAN
15068,-116.97,32.78,37.0,1255,238,671,278,3,138600,<1H OCEAN
15069,-116.97,32.78,35.0,1113,236,681,246,2,136400,<1H OCEAN
15070,-116.97,32.79,32.0,1255,338,782,302,2,113600,<1H OCEAN
15071,-116.98,32.79,32.0,3756,662,1611,598,3,189700,<1H OCEAN
15072,-116.98,32.8,28.0,5721,1029,2672,1054,3,164400,<1H OCEAN
15073,-116.99,32.8,34.0,3657,538,1513,562,5,195800,<1H OCEAN
15074,-117.0,32.8,33.0,1816,325,768,316,4,150300,<1H OCEAN
15075,-117.0,32.8,29.0,2045,398,912,368,3,144100,<1H OCEAN
15076,-116.99,32.81,25.0,4436,758,1997,738,4,201000,<1H OCEAN
15077,-116.99,32.81,18.0,10968,1521,4439,1501,6,250000,<1H OCEAN
15078,-116.97,32.83,23.0,149,32,101,34,2,112500,<1H OCEAN
15079,-116.97,32.81,19.0,1573,471,844,414,2,125000,<1H OCEAN
15080,-116.97,32.8,15.0,3927,1018,2204,977,2,111400,<1H OCEAN
15081,-116.94,32.81,22.0,4266,1010,2766,985,2,135200,<1H OCEAN
15082,-116.94,32.8,28.0,3042,729,1964,703,2,137500,<1H OCEAN
15083,-116.96,32.8,19.0,4574,1152,3045,1057,2,124100,<1H OCEAN
15084,-116.96,32.8,25.0,3421,803,1681,742,3,134400,<1H OCEAN
15085,-116.92,32.82,34.0,1765,284,772,282,5,165300,<1H OCEAN
15086,-116.92,32.81,23.0,2668,528,1510,524,3,158900,<1H OCEAN
15087,-116.93,32.82,26.0,4129,714,1820,718,4,171000,<1H OCEAN
15088,-116.91,32.81,22.0,4331,637,1952,654,5,232000,<1H OCEAN
15089,-116.92,32.8,33.0,1518,268,857,272,3,160400,<1H OCEAN
15090,-116.92,32.81,17.0,1312,394,836,337,1,112500,<1H OCEAN
15091,-116.93,32.8,19.0,1867,538,1219,468,2,130000,<1H OCEAN
15092,-116.93,32.81,18.0,2447,466,1573,472,2,125400,<1H OCEAN
15093,-116.95,32.82,19.0,5308,1058,2852,1092,2,135700,<1H OCEAN
15094,-116.95,32.82,12.0,5535,1434,3112,1262,2,108300,<1H OCEAN
15095,-116.95,32.81,31.0,1277,293,698,237,3,147700,<1H OCEAN
15096,-116.96,32.81,8.0,2378,638,1410,623,2,152500,<1H OCEAN
15097,-116.94,32.82,35.0,1737,285,826,294,3,159200,<1H OCEAN
15098,-116.94,32.81,8.0,2517,632,1686,613,2,143500,<1H OCEAN
15099,-116.95,32.81,15.0,2619,599,1513,537,2,100000,<1H OCEAN
15100,-116.95,32.82,18.0,3038,592,1904,595,3,144900,<1H OCEAN
15101,-116.97,32.83,17.0,6659,1402,3183,1378,2,117300,<1H OCEAN
15102,-116.99,32.83,20.0,6696,1326,3687,1291,3,154600,<1H OCEAN
15103,-116.99,32.85,32.0,5211,949,3025,948,4,134200,<1H OCEAN
15104,-116.98,32.85,12.0,3570,713,3321,666,4,134500,<1H OCEAN
15105,-117.01,32.83,17.0,15401,3280,7302,3176,3,121900,<1H OCEAN
15106,-117.01,32.84,23.0,1951,395,901,378,3,143300,<1H OCEAN
15107,-117.02,32.84,17.0,4013,673,2263,661,5,148300,<1H OCEAN
15108,-116.96,32.85,11.0,9724,1796,5247,1777,4,166100,<1H OCEAN
15109,-116.96,32.86,14.0,3064,496,1681,503,4,160300,<1H OCEAN
15110,-116.96,32.87,17.0,4713,740,2531,723,4,158500,<1H OCEAN
15111,-116.98,32.88,12.0,7320,1279,4048,1249,4,151700,<1H OCEAN
15112,-116.98,32.86,19.0,2121,341,1236,353,4,153200,<1H OCEAN
15113,-116.98,32.86,16.0,7718,1423,4383,1394,4,146400,<1H OCEAN
15114,-117.0,32.87,18.0,11544,1979,6296,1923,4,150400,<1H OCEAN
15115,-117.01,32.85,23.0,2592,414,1401,431,5,151400,<1H OCEAN
15116,-117.0,32.85,24.0,1888,319,950,319,5,140800,<1H OCEAN
15117,-116.95,32.83,14.0,12517,2506,6389,2333,3,168700,<1H OCEAN
15119,-116.93,32.85,15.0,3273,895,1872,842,2,119000,<1H OCEAN
15120,-116.93,32.85,5.0,4116,990,2770,905,3,150000,<1H OCEAN
15121,-116.94,32.85,31.0,1293,232,599,228,4,161000,<1H OCEAN
15122,-116.94,32.84,32.0,1607,253,778,262,4,166300,<1H OCEAN
15123,-116.94,32.83,38.0,1701,317,872,304,3,147800,<1H OCEAN
15124,-116.88,32.86,9.0,3049,471,1527,515,5,196600,<1H OCEAN
15125,-116.86,32.87,17.0,5799,921,2630,843,5,285400,<1H OCEAN
15126,-116.84,32.86,16.0,2502,532,1211,494,3,202100,<1H OCEAN
15127,-116.89,32.85,16.0,1743,333,652,322,2,158300,<1H OCEAN
15128,-116.91,32.87,14.0,3048,597,1690,576,4,147100,<1H OCEAN
15129,-116.91,32.86,10.0,3699,838,2310,759,2,139500,<1H OCEAN
15130,-116.91,32.86,15.0,3153,628,1633,527,3,131000,<1H OCEAN
15131,-116.92,32.86,11.0,2204,518,1472,497,2,127000,<1H OCEAN
15132,-116.93,32.83,19.0,3038,529,1463,509,3,172500,<1H OCEAN
15133,-116.93,32.83,21.0,1283,278,684,289,2,163500,<1H OCEAN
15134,-116.92,32.82,17.0,2492,494,1278,439,2,155700,<1H OCEAN
15135,-116.92,32.85,23.0,1378,269,767,266,4,145000,<1H OCEAN
15136,-116.92,32.84,16.0,4675,834,2188,817,4,178000,<1H OCEAN
15138,-116.92,32.82,16.0,2784,468,1458,465,4,184600,<1H OCEAN
15139,-116.91,32.85,21.0,4152,703,2255,697,4,159500,<1H OCEAN
15140,-116.89,32.85,15.0,3560,593,1757,574,5,185300,<1H OCEAN
15141,-116.9,32.84,18.0,3612,737,1864,713,2,153800,<1H OCEAN
15142,-116.89,32.82,18.0,2515,443,1442,449,5,154400,<1H OCEAN
15143,-116.9,32.84,18.0,4215,810,2104,773,4,146900,<1H OCEAN
15144,-116.91,32.82,14.0,1978,424,1085,387,3,170100,<1H OCEAN
15145,-116.96,32.9,16.0,3047,495,1507,499,5,186500,<1H OCEAN
15146,-116.94,32.89,24.0,2541,381,1078,372,5,227800,<1H OCEAN
15147,-116.94,32.87,24.0,2824,441,1480,471,5,177200,<1H OCEAN
15148,-116.93,32.87,17.0,3722,670,1561,604,3,211900,<1H OCEAN
15149,-116.9,32.9,19.0,3090,552,1621,520,4,189200,<1H OCEAN
15150,-116.84,32.92,20.0,1066,219,536,173,3,119300,<1H OCEAN
15151,-117.05,33.01,19.0,3558,588,1439,578,4,211100,<1H OCEAN
15152,-117.05,33.01,17.0,3430,425,1468,433,10,429300,<1H OCEAN
15153,-117.04,33.01,28.0,922,107,314,97,8,342300,<1H OCEAN
15154,-117.03,33.0,6.0,6139,793,2693,770,7,387400,<1H OCEAN
15155,-117.04,32.99,6.0,9518,1418,4413,1275,6,314900,<1H OCEAN
15156,-117.04,32.98,16.0,1332,196,640,193,6,192900,<1H OCEAN
15157,-117.06,32.99,16.0,1306,196,713,222,6,180700,<1H OCEAN
15158,-117.05,32.97,17.0,9911,1436,4763,1414,5,194300,<1H OCEAN
15159,-117.05,32.96,18.0,3593,661,1992,626,4,165800,<1H OCEAN
15160,-117.04,32.97,13.0,6711,1256,3683,1220,4,175700,<1H OCEAN
15161,-117.03,32.97,16.0,3936,694,1935,659,4,231200,<1H OCEAN
15162,-117.03,32.96,16.0,3424,698,1940,645,4,182100,<1H OCEAN
15163,-116.99,32.96,17.0,5509,866,2748,817,4,181300,<1H OCEAN
15164,-117.02,32.95,25.0,1909,334,1043,322,3,160100,<1H OCEAN
15165,-117.03,32.95,19.0,4500,815,2456,782,4,168900,<1H OCEAN
15166,-117.05,32.95,17.0,3039,555,1297,552,3,178600,<1H OCEAN
15167,-117.05,32.95,17.0,4814,1091,3013,1078,3,167800,<1H OCEAN
15168,-117.06,33.02,24.0,830,190,279,196,1,121100,<1H OCEAN
15169,-117.06,33.01,24.0,2618,485,726,443,3,159100,<1H OCEAN
15170,-117.07,33.01,25.0,2120,381,588,359,3,169400,<1H OCEAN
15171,-117.07,33.02,17.0,2863,665,715,467,2,148200,<1H OCEAN
15172,-117.06,33.04,17.0,1785,255,667,277,5,278000,<1H OCEAN
15173,-117.06,33.03,23.0,2023,309,678,340,7,265400,<1H OCEAN
15174,-117.07,33.03,14.0,6665,1231,2026,1001,5,268500,<1H OCEAN
15175,-117.07,33.03,15.0,1095,158,361,176,6,328200,<1H OCEAN
15176,-117.08,33.03,10.0,2296,450,818,405,4,160600,<1H OCEAN
15177,-117.07,33.04,4.0,2271,578,926,391,3,210100,<1H OCEAN
15178,-117.08,33.03,15.0,3023,623,1283,559,3,137900,<1H OCEAN
15179,-117.08,33.03,17.0,987,142,463,152,5,229300,<1H OCEAN
15180,-117.08,33.03,18.0,1339,284,761,290,5,137200,<1H OCEAN
15181,-117.09,33.03,17.0,2786,396,1228,396,6,220700,<1H OCEAN
15182,-117.08,33.04,10.0,2577,347,1193,365,6,264100,<1H OCEAN
15183,-117.15,33.02,4.0,15029,2279,5613,1696,7,450400,NEAR OCEAN
15184,-117.1,32.97,17.0,3167,861,2098,828,2,85800,<1H OCEAN
15185,-117.1,32.96,7.0,3619,770,1134,482,4,167600,<1H OCEAN
15186,-117.05,33.05,6.0,7916,1293,2741,1204,5,278600,<1H OCEAN
15187,-117.05,33.04,12.0,1840,254,580,234,6,400000,<1H OCEAN
15188,-117.05,33.03,14.0,5180,1051,1639,991,4,222200,<1H OCEAN
15189,-117.05,33.03,16.0,87,20,32,21,4,144600,<1H OCEAN
15190,-117.06,33.02,17.0,2635,389,994,359,5,261500,<1H OCEAN
15191,-117.05,33.02,18.0,917,121,388,131,6,260100,<1H OCEAN
15192,-117.01,33.04,13.0,4595,567,1643,544,7,362300,<1H OCEAN
15193,-117.04,33.03,16.0,2852,435,1083,448,6,296200,<1H OCEAN
15194,-117.01,32.99,8.0,3372,430,1536,448,8,378300,<1H OCEAN
15195,-116.99,33.01,11.0,1412,185,529,166,7,500001,<1H OCEAN
15196,-117.09,32.91,9.0,2012,316,802,289,6,255700,<1H OCEAN
15197,-117.09,32.91,16.0,2005,266,827,270,7,282200,<1H OCEAN
15198,-117.09,32.9,16.0,1989,290,814,291,6,255100,<1H OCEAN
15199,-117.1,32.9,16.0,2994,445,1047,437,5,184300,<1H OCEAN
15200,-117.11,32.9,16.0,2043,388,705,352,4,161500,<1H OCEAN
15201,-117.11,32.91,15.0,1840,235,855,241,7,310600,<1H OCEAN
15202,-117.08,32.91,16.0,1653,228,690,224,6,248400,<1H OCEAN
15203,-117.08,32.93,5.0,14944,2490,6600,2407,6,308300,<1H OCEAN
15204,-117.08,32.91,9.0,1547,218,683,231,7,327900,<1H OCEAN
15205,-117.07,33.01,5.0,5870,977,1917,842,5,294100,<1H OCEAN
15206,-117.06,33.01,9.0,2470,417,904,427,4,209200,<1H OCEAN
15207,-117.07,33.0,4.0,6242,1258,2211,1116,4,281600,<1H OCEAN
15208,-117.07,33.0,4.0,9153,1866,3775,1698,4,241500,<1H OCEAN
15209,-117.08,33.01,5.0,5659,931,2565,902,6,238700,<1H OCEAN
15210,-117.09,32.99,16.0,2175,327,1037,326,5,201400,<1H OCEAN
15211,-117.09,32.99,18.0,3215,588,1618,509,4,216800,<1H OCEAN
15212,-117.09,32.98,23.0,1125,273,687,308,2,268800,<1H OCEAN
15213,-117.12,32.96,16.0,3050,559,1444,512,5,156300,<1H OCEAN
15214,-117.11,32.97,9.0,1531,242,850,240,6,263600,<1H OCEAN
15215,-117.1,33.0,5.0,15502,2613,7417,2358,5,261100,<1H OCEAN
15216,-117.11,32.95,11.0,4694,824,2223,783,4,231800,<1H OCEAN
15217,-117.12,32.95,8.0,3670,536,1723,592,6,218100,<1H OCEAN
15218,-117.12,32.96,15.0,2869,405,1526,402,6,238300,<1H OCEAN
15219,-117.12,32.95,4.0,9018,1572,4438,1498,4,263700,<1H OCEAN
15220,-117.08,32.97,3.0,17466,3336,7644,2895,5,246500,<1H OCEAN
15221,-117.06,32.97,17.0,4754,877,2412,832,4,192300,<1H OCEAN
15222,-117.25,33.06,6.0,9859,1448,4194,1401,6,296200,NEAR OCEAN
15223,-117.25,33.05,16.0,2794,476,1387,442,4,213400,NEAR OCEAN
15224,-117.26,33.05,14.0,2323,373,1057,372,6,240900,NEAR OCEAN
15225,-117.26,33.06,11.0,2660,352,1226,366,7,319800,NEAR OCEAN
15226,-117.24,33.05,15.0,3029,555,1559,546,5,169200,NEAR OCEAN
15227,-117.24,33.05,11.0,5827,882,2588,842,6,344200,NEAR OCEAN
15228,-117.2,33.07,5.0,10394,1617,4496,1553,5,411300,NEAR OCEAN
15229,-117.16,33.06,16.0,1988,279,770,252,5,404500,NEAR OCEAN
15230,-117.21,33.03,20.0,3370,433,1020,408,11,500001,NEAR OCEAN
15231,-117.18,33.02,15.0,3540,453,1364,425,13,500001,NEAR OCEAN
15232,-117.21,33.02,26.0,3194,454,1032,406,10,500001,NEAR OCEAN
15233,-117.23,33.01,18.0,3961,511,1541,470,11,500001,NEAR OCEAN
15234,-117.26,32.97,25.0,2582,495,1088,471,6,500001,NEAR OCEAN
15235,-117.26,32.96,36.0,1721,264,710,282,10,500001,NEAR OCEAN
15236,-117.26,32.95,34.0,1651,273,650,271,5,500001,NEAR OCEAN
15237,-117.26,32.95,22.0,5484,1227,1947,1012,4,500001,NEAR OCEAN
15238,-117.3,32.96,30.0,1226,205,380,151,4,500001,NEAR OCEAN
15239,-117.25,33.01,16.0,3892,520,1454,524,7,396000,NEAR OCEAN
15240,-117.24,33.0,16.0,2512,356,795,353,7,369100,NEAR OCEAN
15241,-117.23,32.99,17.0,2718,326,1011,319,15,500001,NEAR OCEAN
15242,-117.25,32.99,10.0,4926,749,1478,634,7,439900,NEAR OCEAN
15243,-117.25,33.0,14.0,2518,458,931,414,5,485300,NEAR OCEAN
15244,-117.26,33.0,31.0,2695,491,1059,451,4,393500,NEAR OCEAN
15245,-117.27,33.0,36.0,2426,454,1085,420,5,387800,NEAR OCEAN
15246,-117.31,33.0,30.0,1631,310,665,297,6,492500,NEAR OCEAN
15247,-117.26,32.99,16.0,2127,512,1532,499,2,231300,NEAR OCEAN
15248,-117.27,32.99,21.0,3318,578,1273,538,5,382100,NEAR OCEAN
15249,-117.26,32.98,12.0,3900,977,1690,892,4,226900,NEAR OCEAN
15250,-117.31,32.98,17.0,2789,648,849,345,4,244700,NEAR OCEAN
15251,-117.27,32.98,17.0,1853,392,351,208,5,230700,NEAR OCEAN
15252,-117.32,33.01,29.0,3584,712,1619,667,4,394400,NEAR OCEAN
15253,-117.28,33.02,21.0,2736,585,1251,576,4,347700,NEAR OCEAN
15254,-117.27,33.02,13.0,5723,1242,2450,1140,4,376700,NEAR OCEAN
15255,-117.26,33.04,18.0,2229,346,1088,352,6,278300,NEAR OCEAN
15256,-117.26,33.04,16.0,3109,450,1433,453,6,269600,NEAR OCEAN
15257,-117.24,33.04,13.0,3498,663,1412,618,3,147600,NEAR OCEAN
15258,-117.25,33.03,6.0,3416,493,1319,467,6,324600,NEAR OCEAN
15259,-117.27,33.03,25.0,1787,311,1108,311,3,215800,NEAR OCEAN
15260,-117.27,33.03,16.0,2240,443,1104,416,3,148700,NEAR OCEAN
15261,-117.26,33.02,9.0,4632,759,1724,685,6,369800,NEAR OCEAN
15262,-117.27,33.03,19.0,2899,499,1356,512,4,220900,NEAR OCEAN
15263,-117.27,33.02,21.0,2144,340,928,344,5,286100,NEAR OCEAN
15264,-117.29,33.05,28.0,1146,338,672,292,3,300000,NEAR OCEAN
15265,-117.28,33.04,12.0,4459,928,2471,888,3,252700,NEAR OCEAN
15266,-117.27,33.04,27.0,1839,392,1302,404,3,214600,NEAR OCEAN
15267,-117.29,33.04,30.0,2750,555,1281,520,4,286900,NEAR OCEAN
15268,-117.33,33.03,31.0,1171,321,603,267,2,314300,NEAR OCEAN
15269,-117.3,33.07,14.0,2670,426,1034,407,6,295100,NEAR OCEAN
15270,-117.29,33.08,18.0,3225,515,1463,476,5,346700,NEAR OCEAN
15271,-117.27,33.08,7.0,2949,447,1335,426,6,342400,NEAR OCEAN
15272,-117.29,33.06,20.0,2110,335,1008,325,6,338700,NEAR OCEAN
15273,-117.28,33.06,8.0,4172,1022,2585,941,4,245800,NEAR OCEAN
15274,-117.27,33.06,7.0,3686,733,1612,672,3,367100,NEAR OCEAN
15275,-117.27,33.05,15.0,3333,808,1371,737,2,122400,NEAR OCEAN
15276,-117.3,33.08,24.0,2628,527,1389,520,4,343200,NEAR OCEAN
15277,-117.34,33.06,17.0,2718,518,815,403,4,357100,NEAR OCEAN
15278,-117.31,33.07,21.0,2035,534,948,467,3,369400,NEAR OCEAN
15279,-117.3,33.07,16.0,3147,765,2165,690,3,284800,NEAR OCEAN
15280,-117.3,33.06,24.0,2171,511,870,442,3,276300,NEAR OCEAN
15281,-117.3,33.06,31.0,2128,520,1049,485,4,290000,NEAR OCEAN
15282,-117.3,33.05,34.0,1797,458,775,391,3,331300,NEAR OCEAN
15283,-117.33,33.17,11.0,10923,2041,4773,1858,4,281300,NEAR OCEAN
15284,-117.34,33.16,31.0,2851,458,1286,467,4,243700,NEAR OCEAN
15285,-117.33,33.16,29.0,3559,552,1533,545,4,245500,NEAR OCEAN
15286,-117.32,33.15,15.0,13245,2212,5495,2060,5,262100,NEAR OCEAN
15287,-117.32,33.12,25.0,2670,527,936,461,2,354000,NEAR OCEAN
15288,-117.31,33.1,15.0,2392,446,747,421,3,500001,NEAR OCEAN
15289,-117.29,33.13,4.0,617,105,224,105,3,183000,NEAR OCEAN
15290,-117.31,33.11,7.0,7974,1703,2904,1550,4,188100,NEAR OCEAN
15291,-117.29,33.12,4.0,1380,322,755,286,4,168800,NEAR OCEAN
15292,-117.29,33.1,6.0,6091,1018,2064,957,5,259800,NEAR OCEAN
15293,-117.28,33.1,13.0,2644,422,1197,399,6,267900,NEAR OCEAN
15294,-117.35,33.17,16.0,4595,1341,2849,1197,2,185600,NEAR OCEAN
15295,-117.34,33.16,24.0,1006,277,610,246,2,187500,NEAR OCEAN
15296,-117.34,33.15,19.0,5710,1423,4163,1406,3,178500,NEAR OCEAN
15297,-117.35,33.16,22.0,1331,305,580,193,3,500001,NEAR OCEAN
15298,-117.35,33.16,10.0,1684,515,902,449,3,206300,NEAR OCEAN
